NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,Mol
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3568,CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C970>
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,TOX28634,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C900>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3565,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C890>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28635,CCCCC(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C820>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7019,CCCCCCCCCCCCCC(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C7B0>
,,,,,,,0.0,,0.0,,,TOX26715,Nc1ccncc1N,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C740>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7014,CCCCCCC(C)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C6D0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22494,CCC[Si](OC)(OC)OC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C660>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27088,CC1=C(CC=O)C(C)(C)CCC1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C5F0>
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3702,NCCNCCNCCN,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C580>
1.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,TOX3706,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C510>
0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX4280,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C4A0>
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,TOX4930,Cc1ccc(N)c(N)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C430>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4931,CCCCCNCCCCC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C3C0>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4284,COCC(C)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C350>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX4937,c1ccc2c(c1)Oc1ccccc1S2,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C2E0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4286,CC1CN1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C270>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4287,CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C200>
,,,,,,,,,0.0,,,TOX25914,NCC(=O)CCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C190>
0.0,,,1.0,0.0,,0.0,,0.0,1.0,0.0,,TOX25447,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C120>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX175,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C0B0>
0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX25916,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2C040>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX173,ClCOCCl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D000>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX179,CC(O)CNCC(C)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D150>
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13979,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D1C0>
0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX17262,CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D380>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX25007,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D3F0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5886,CCOC(=O)C1OC1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D460>
0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,TOX5889,ONc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D4D0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX5888,O=CC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D540>
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,TOX21803,[Cu]I,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D5B0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21530,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D620>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,TOX25005,ClCc1ccc(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D690>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6867,O=C(O)CCCCCCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D700>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6864,CCCCCCCC(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D770>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6863,CC(O)COCC(C)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D7E0>
,,,,,,,0.0,,0.0,,,TOX31626,Cc1ccc(C(=O)C(=O)[O-])cc1C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D850>
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26644,O=C([O-])COc1nn(Cc2ccccc2)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D8C0>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2107,Cc1ncc[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D930>
0.0,,0.0,1.0,,0.0,1.0,,0.0,0.0,,,TOX27268,COc1ccc2sc(C(=O)Nc3nnn[n-]3)c(OC(C)C)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2D9A0>
0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,TOX27264,Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DA10>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX27265,O=C(O)CCN(C1(C(=O)NO)CCCC1)S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DA80>
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27266,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DAF0>
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27267,Cc1nc(C)nc(N2C[C@H](C)N(c3ccnc([C@@H](C)O)n3)[C@H](C)C2)n1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DB60>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX27261,CC[C@H](C)[C@@H](C(=O)O)n1sc2ccccc2c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DBD0>
0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX27262,Cc1cc(SC2=C(O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DC40>
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27263,CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DCB0>
1.0,1.0,0.0,,1.0,,0.0,,0.0,,0.0,0.0,TOX26647,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DD20>
,,,,,,,0.0,,0.0,,,TOX28974,CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DD90>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3721,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DE00>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22379,CO[Si](C)(C)OC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DE70>
0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,TOX20283,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DEE0>
0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX20287,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DF50>
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20285,CC(=O)c1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2DFC0>
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX20284,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E030>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX20289,O=C(O)c1cccc(Cl)n1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E0A0>
0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,TOX1553,CCCCCCCCCC=O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E110>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4704,Cc1ccc(C(C)(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E180>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1557,BrCBr,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E1F0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX10307,Nc1cc(Cl)cc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E260>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1554,CCCCCCCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E2D0>
0.0,,0.0,,,,0.0,,,,1.0,,TOX1559,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E340>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27484,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E3B0>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27487,CCCCCCCCCOS(=O)(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E420>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7249,O=Cc1ccc(C(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E490>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7244,CCC(Cl)CCl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E500>
0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7247,CC(C)(O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E570>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7246,O=C1CCCN1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E5E0>
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7241,ClCc1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E650>
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX7240,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E6C0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24613,N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E730>
0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,,TOX24615,C=CC(=O)OCCOC(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E7A0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TOX24616,CCCC[P+](CCCC)(CCCC)CCCC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E810>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX24617,N#CCc1cccc(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E880>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24618,COc1cccc(Br)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E8F0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24619,CCCCCCCCNC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E960>
0.0,,1.0,,1.0,0.0,0.0,,0.0,,,0.0,TOX21884,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2E9D0>
0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TOX3951,CC1=C(C(=O)Nc2ccccc2)SCCO1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2EA40>
0.0,0.0,1.0,,1.0,0.0,,0.0,0.0,1.0,,0.0,TOX3950,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2EAB0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21880,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2EB20>
0.0,0.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,,TOX26235,Cc1ccc2c(Br)cc(Br)c(O)c2n1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2EB90>
0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,TOX768,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2EC00>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7312,CC(O)COc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2EC70>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX760,O=P1(NCCCl)OCCCN1CCCl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2ECE0>
,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX761,C=CC(=C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2ED50>
0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX762,CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2EDC0>
0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,TOX764,CC(C)OC(=O)Nc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2EE30>
0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX766,CC(C)OC(=O)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2EEA0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX767,CC=Cc1ccc2c(c1)OCO2,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2EF10>
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17072,CCCC(CCC)C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2EF80>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21085,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2EFF0>
0.0,0.0,1.0,,,0.0,,,0.0,,,1.0,TOX26236,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F060>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21080,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F0D0>
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,,TOX27871,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F140>
0.0,0.0,,1.0,,,0.0,,0.0,0.0,1.0,0.0,TOX27870,O=C(c1ccccc1)c1cc(Cl)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F1B0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27873,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F220>
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,TOX27872,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F290>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27875,CC(C)C[P+](C)(CC(C)C)CC(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F300>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27874,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F370>
0.0,,,1.0,,,,,,,1.0,,TOX27876,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F3E0>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6265,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F450>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX6266,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F4C0>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX6267,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F530>
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX6261,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F5A0>
0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,TOX6262,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F610>
0.0,0.0,,,,0.0,0.0,,,,,0.0,TOX6268,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F680>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5074,O=C(O)c1ccc(O)cc1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F6F0>
0.0,,,,,,,1.0,,,1.0,,TOX5076,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F760>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX5070,CC1=CC(C)(C)Nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F7D0>
0.0,0.0,1.0,0.0,,0.0,,,0.0,,1.0,,TOX5078,Cc1cc(=O)oc2cc(O)cc(O)c12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F840>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5079,CC(C)CNCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F8B0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3187,CNC1(c2ccccc2Cl)CCCCC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F920>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26230,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2F990>
0.0,0.0,1.0,,1.0,,,,1.0,,1.0,0.0,TOX2399,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2FA00>
0.0,,1.0,,1.0,1.0,,1.0,1.0,0.0,,,TOX2394,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2FA70>
0.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,,1.0,,TOX2396,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2FAE0>
0.0,0.0,1.0,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,TOX2391,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2FB50>
,,,,1.0,1.0,,1.0,0.0,0.0,1.0,,TOX2393,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2FBC0>
1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3049,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D2FC30>
